,Name,Rarity,Quantity,Price,Expansion,Finish,Language,Condition
9303,EXTENDED ART DOUBLE VISION,RARE,2.0,2.0,CORE SET 2021,FOIL,ENGLISH,NEAR MINT
9311,"EXTENDED ART GADRAK, THE CROWN-SCOURGE",RARE,2.0,2.0,CORE SET 2021,FOIL,ENGLISH,NEAR MINT
9329,EXTENDED ART TEMPLE OF MALADY,RARE,3.0,2.0,CORE SET 2021,FOIL,ENGLISH,NEAR MINT
9340,FABLED PASSAGE,RARE,7.0,2.0,CORE SET 2021,NORMAL,ENGLISH,NEAR MINT
9344,"GARRUK, SAVAGE HERALD",MYTHIC,2.0,2.0,CORE SET 2021,FOIL,ENGLISH,NEAR MINT
9358,MASSACRE WURM,MYTHIC,8.0,2.0,CORE SET 2021,NORMAL,ENGLISH,NEAR MINT
9360,MISCAST,UNCOMMON,4.0,2.0,CORE SET 2021,FOIL,ENGLISH,NEAR MINT
9365,SANCTUM OF FRUITFUL HARVEST,UNCOMMON,2.0,2.0,CORE SET 2021,FOIL,ENGLISH,NEAR MINT
9418,AVEN MINDCENSOR,RARE,2.0,2.0,AMONKHET,FOIL,ENGLISH,NEAR MINT
9426,CASCADING CATARACTS,RARE,12.0,2.0,AMONKHET,NORMAL,ENGLISH,NEAR MINT
9431,COMMIT TO MEMORY,RARE,2.0,2.0,AMONKHET,FOIL,ENGLISH,NEAR MINT
9437,FETID POOLS,RARE,1.0,2.0,AMONKHET,NORMAL,ENGLISH,NEAR MINT
9445,"HAPATRA, VIZIER OF POISONS",RARE,2.0,2.0,AMONKHET,FOIL,ENGLISH,NEAR MINT
9458,NEST OF SCARABS,UNCOMMON,2.0,2.0,AMONKHET,FOIL,ENGLISH,NEAR MINT
9460,"NISSA, STEWARD OF ELEMENTS",MYTHIC,1.0,2.0,AMONKHET,FOIL,ENGLISH,NEAR MINT
9465,PLAGUE BELCHER,RARE,4.0,2.0,AMONKHET,NORMAL,ENGLISH,NEAR MINT
9467,PROWLING SERPOPARD,RARE,4.0,2.0,AMONKHET,NORMAL,ENGLISH,NEAR MINT
9474,RHONAS'S MONUMENT,UNCOMMON,2.0,2.0,AMONKHET,FOIL,ENGLISH,NEAR MINT
9475,SACRED CAT,COMMON,2.0,2.0,AMONKHET,FOIL,ENGLISH,NEAR MINT
9476,"SAMUT, VOICE OF DISSENT",MYTHIC,4.0,2.0,AMONKHET,NORMAL,ENGLISH,NEAR MINT
9483,SHELTERED THICKET,RARE,2.0,2.0,AMONKHET,FOIL,ENGLISH,NEAR MINT
9487,THRONE OF THE GOD-PHARAOH,RARE,10.0,2.0,AMONKHET,NORMAL,ENGLISH,NEAR MINT
9510,BOROS CHARM,UNCOMMON,6.0,2.0,MASTERS 25,FOIL,ENGLISH,NEAR MINT
9520,"DARIEN, KING OF KJELDOR",RARE,4.0,2.0,MASTERS 25,NORMAL,ENGLISH,NEAR MINT
9544,HELL'S CARETAKER,RARE,2.0,2.0,MASTERS 25,FOIL,ENGLISH,NEAR MINT
9550,LIGHTNING BOLT,UNCOMMON,2.0,2.0,MASTERS 25,FOIL,ENGLISH,NEAR MINT
9560,"MIKOKORO, CENTER OF THE SEA",RARE,2.0,2.0,MASTERS 25,NORMAL,ENGLISH,NEAR MINT
9567,NIHIL SPELLBOMB,COMMON,2.0,2.0,MASTERS 25,FOIL,ENGLISH,NEAR MINT
9573,PENDELHAVEN,RARE,1.0,2.0,MASTERS 25,FOIL,ENGLISH,NEAR MINT
9586,RED ELEMENTAL BLAST,UNCOMMON,6.0,2.0,MASTERS 25,NORMAL,ENGLISH,NEAR MINT
9595,STREET WRAITH,UNCOMMON,2.0,2.0,MASTERS 25,FOIL,ENGLISH,NEAR MINT
9596,STRIONIC RESONATOR,RARE,6.0,2.0,MASTERS 25,NORMAL,ENGLISH,NEAR MINT
9598,SUMMONER'S PACT,RARE,4.0,2.0,MASTERS 25,NORMAL,ENGLISH,NEAR MINT
9603,SWORDS TO PLOWSHARES,UNCOMMON,2.0,2.0,MASTERS 25,FOIL,ENGLISH,NEAR MINT
9606,TREE OF REDEMPTION,MYTHIC,3.0,2.0,MASTERS 25,NORMAL,ENGLISH,NEAR MINT
9615,ZULAPORT CUTTHROAT,UNCOMMON,2.0,2.0,MASTERS 25,FOIL,ENGLISH,NEAR MINT
9735,DRAGONMASTER OUTCAST,MYTHIC,12.0,2.0,BATTLE FOR ZENDIKAR,NORMAL,ENGLISH,NEAR MINT
9743,FELIDAR SOVEREIGN,RARE,2.0,2.0,BATTLE FOR ZENDIKAR,FOIL,ENGLISH,NEAR MINT
9748,GREENWARDEN OF MURASA,MYTHIC,2.0,2.0,BATTLE FOR ZENDIKAR,FOIL,ENGLISH,NEAR MINT
9756,OBLIVION SOWER,MYTHIC,6.0,2.0,BATTLE FOR ZENDIKAR,NORMAL,ENGLISH,NEAR MINT
9764,PRAIRIE STREAM,RARE,2.0,2.0,BATTLE FOR ZENDIKAR,FOIL,ENGLISH,NEAR MINT
9770,SMOLDERING MARSH,RARE,2.0,2.0,BATTLE FOR ZENDIKAR,FOIL,ENGLISH,NEAR MINT
9777,UNDERGROWTH CHAMPION,MYTHIC,2.0,2.0,BATTLE FOR ZENDIKAR,FOIL,ENGLISH,NEAR MINT
9781,"ZADA, HEDRON GRINDER",RARE,2.0,2.0,BATTLE FOR ZENDIKAR,FOIL,ENGLISH,NEAR MINT
9782,ZULAPORT CUTTHROAT,UNCOMMON,2.0,2.0,BATTLE FOR ZENDIKAR,FOIL,ENGLISH,NEAR MINT
9880,ALCHEMIST'S REFUGE,RARE,4.0,2.0,AVACYN RESTORED,NORMAL,ENGLISH,NEAR MINT
9885,BATTLE HYMN,COMMON,2.0,2.0,AVACYN RESTORED,FOIL,ENGLISH,NEAR MINT
9887,BLOOD ARTIST,UNCOMMON,11.0,2.0,AVACYN RESTORED,NORMAL,ENGLISH,NEAR MINT
9908,EMANCIPATION ANGEL,UNCOMMON,2.0,2.0,AVACYN RESTORED,FOIL,ENGLISH,NEAR MINT
9971,BARREN MOOR,UNCOMMON,3.0,2.0,MODERN HORIZONS,FOIL,ENGLISH,NEAR MINT
9975,CHANGELING OUTCAST,COMMON,2.0,2.0,MODERN HORIZONS,FOIL,ENGLISH,NEAR MINT
10004,FORGOTTEN CAVE,UNCOMMON,2.0,2.0,MODERN HORIZONS,FOIL,ENGLISH,NEAR MINT
10010,GOBLIN ENGINEER,RARE,2.0,2.0,MODERN HORIZONS,FOIL,ENGLISH,NEAR MINT
10015,HEXDRINKER,MYTHIC,1.0,2.0,MODERN HORIZONS,FOIL,ENGLISH,NEAR MINT
10028,LONELY SANDBAR,UNCOMMON,2.0,2.0,MODERN HORIZONS,FOIL,ENGLISH,NEAR MINT
10056,SLING-GANG LIEUTENANT,UNCOMMON,2.0,2.0,MODERN HORIZONS,FOIL,ENGLISH,NEAR MINT
10061,SNOW-COVERED PLAINS,LAND,20.0,2.0,MODERN HORIZONS,FOIL,ENGLISH,NEAR MINT
10069,SQUIRREL NEST,UNCOMMON,4.0,2.0,MODERN HORIZONS,FOIL,ENGLISH,NEAR MINT
10123,HOUR OF PROMISE,RARE,1.0,2.0,HOURS OF DEVESTATION,FOIL,ENGLISH,NEAR MINT
10151,THE LOCUST GOD,MYTHIC,3.0,2.0,HOURS OF DEVESTATION,NORMAL,ENGLISH,NEAR MINT
10157,"UNESH, CRIOSPHINX SOVEREIGN",MYTHIC,4.0,2.0,HOURS OF DEVESTATION,FOIL,ENGLISH,NEAR MINT
10249,SENSATION GORGER,RARE,4.0,2.0,MORNINGTIDE,NORMAL,ENGLISH,NEAR MINT
10283,DIVINE RECKONING,RARE,1.0,2.0,INNISTRAD,FOIL,ENGLISH,NEAR MINT
10300,INVISIBLE STALKER,UNCOMMON,2.0,2.0,INNISTRAD,FOIL,ENGLISH,NEAR MINT
10303,KESSIG CAGEBREAKERS,RARE,3.0,2.0,INNISTRAD,FOIL,ENGLISH,NEAR MINT
10304,KESSIG WOLF RUN,RARE,1.0,2.0,INNISTRAD,NORMAL,ENGLISH,NEAR MINT
10308,LABORATORY MANIAC,RARE,1.0,2.0,INNISTRAD,NORMAL,ENGLISH,NEAR MINT
10314,MENTOR OF THE MEEK,RARE,2.0,2.0,INNISTRAD,FOIL,ENGLISH,NEAR MINT
10315,"MIKAEUS, THE LUNARCH",MYTHIC,4.0,2.0,INNISTRAD,NORMAL,ENGLISH,NEAR MINT
10319,NEPHALIA DROWNYARD,RARE,2.0,2.0,INNISTRAD,FOIL,ENGLISH,NEAR MINT
10332,SKAAB RUINATOR,MYTHIC,1.0,2.0,INNISTRAD,FOIL,ENGLISH,NEAR MINT
10334,STONY SILENCE,RARE,4.0,2.0,INNISTRAD,NORMAL,ENGLISH,NEAR MINT
10336,STROMKIRK NOBLE,RARE,1.0,2.0,INNISTRAD,FOIL,ENGLISH,NEAR MINT
10339,UNBREATHING HORDE,RARE,2.0,2.0,INNISTRAD,FOIL,ENGLISH,NEAR MINT
10341,UNDEAD ALCHEMIST,RARE,1.0,2.0,INNISTRAD,FOIL,ENGLISH,NEAR MINT
10352,AVARICIOUS DRAGON,MYTHIC,2.0,2.0,MAGIC ORIGINS,FOIL,ENGLISH,NEAR MINT
10353,BATTLEFIELD FORGE,RARE,2.0,2.0,MAGIC ORIGINS,FOIL,ENGLISH,NEAR MINT
10358,"CHANDRA, FIRE OF KALADESH (CHANDRA, ROARING FLAME)",MYTHIC,5.0,2.0,MAGIC ORIGINS,NORMAL,ENGLISH,NEAR MINT
10371,FLAMESHADOW CONJURING,RARE,2.0,2.0,MAGIC ORIGINS,FOIL,ENGLISH,NEAR MINT
10372,GHIRAPUR AETHER GRID,COMMON,2.0,2.0,MAGIC ORIGINS,FOIL,ENGLISH,NEAR MINT
10374,GOBLIN PILEDRIVER,RARE,2.0,2.0,MAGIC ORIGINS,FOIL,ENGLISH,NEAR MINT
10375,HANGARBACK WALKER,RARE,8.0,2.0,MAGIC ORIGINS,NORMAL,ENGLISH,NEAR MINT
10383,KNIGHT OF THE WHITE ORCHID,RARE,2.0,2.0,MAGIC ORIGINS,FOIL,ENGLISH,NEAR MINT
10397,SHIVAN REEF,RARE,2.0,2.0,MAGIC ORIGINS,FOIL,ENGLISH,NEAR MINT
10414,ZENDIKAR'S ROIL,UNCOMMON,2.0,2.0,MAGIC ORIGINS,FOIL,ENGLISH,NEAR MINT
10424,AEGIS OF THE GODS,RARE,8.0,2.0,JOURNEY INTO NYX,NORMAL,ENGLISH,NEAR MINT
10425,AEGIS OF THE GODS,RARE,2.0,2.0,JOURNEY INTO NYX,FOIL,ENGLISH,NEAR MINT
10437,HYDRA BROODMASTER,RARE,2.0,2.0,JOURNEY INTO NYX,FOIL,ENGLISH,NEAR MINT
10451,SOLIDARITY OF HEROES,UNCOMMON,2.0,2.0,JOURNEY INTO NYX,FOIL,ENGLISH,NEAR MINT
10460,BATTLEFIELD FORGE,RARE,3.0,2.0,M15 CORE SET,FOIL,ENGLISH,NEAR MINT
10470,CRUCIBLE OF FIRE,RARE,3.0,2.0,M15 CORE SET,NORMAL,ENGLISH,NEAR MINT
10471,CRUCIBLE OF FIRE,RARE,4.0,2.0,M15 CORE SET,FOIL,ENGLISH,NEAR MINT
10483,IN GARRUK'S WAKE,RARE,2.0,2.0,M15 CORE SET,FOIL,ENGLISH,NEAR MINT
10485,"JACE, THE LIVING GUILDPACT",MYTHIC,2.0,2.0,M15 CORE SET,FOIL,ENGLISH,NEAR MINT
10492,LLANOWAR WASTES,RARE,1.0,2.0,M15 CORE SET,FOIL,ENGLISH,NEAR MINT
10500,POLYMORPHIST'S JEST,RARE,1.0,2.0,M15 CORE SET,FOIL,ENGLISH,NEAR MINT
10548,BRAINSTORM (FOIL ETCHED),RARE,8.0,2.0,STRIXHAVEN MYSTICAL ARCHIVE,NORMAL,ENGLISH,NEAR MINT
10558,CHAOS WARP,MYTHIC,6.0,2.0,STRIXHAVEN MYSTICAL ARCHIVE,NORMAL,ENGLISH,NEAR MINT
10566,COUNTERSPELL,RARE,7.0,2.0,STRIXHAVEN MYSTICAL ARCHIVE,NORMAL,ENGLISH,NEAR MINT
10581,DARK RITUAL,RARE,16.0,2.0,STRIXHAVEN MYSTICAL ARCHIVE,NORMAL,ENGLISH,NEAR MINT
10610,ELECTROLYZE (JP ALT ART),RARE,2.0,2.0,STRIXHAVEN MYSTICAL ARCHIVE,FOIL,JAPANESE,NEAR MINT
10619,FAITHLESS LOOTING,RARE,6.0,2.0,STRIXHAVEN MYSTICAL ARCHIVE,FOIL,ENGLISH,NEAR MINT
10626,GIFT OF ESTATES (JP ALT ART),RARE,4.0,2.0,STRIXHAVEN MYSTICAL ARCHIVE,FOIL,JAPANESE,NEAR MINT
10630,GODS WILLING (JP ALT ART),RARE,3.0,2.0,STRIXHAVEN MYSTICAL ARCHIVE,FOIL,JAPANESE,NEAR MINT
10645,INCREASING VENGEANCE,MYTHIC,3.0,2.0,STRIXHAVEN MYSTICAL ARCHIVE,FOIL,ENGLISH,NEAR MINT
10652,INQUISITION OF KOZILEK (FOIL ETCHED),RARE,11.0,2.0,STRIXHAVEN MYSTICAL ARCHIVE,NORMAL,ENGLISH,NEAR MINT
10657,KROSAN GRIP (JP ALT ART),RARE,2.0,2.0,STRIXHAVEN MYSTICAL ARCHIVE,NORMAL,JAPANESE,NEAR MINT
10658,KROSAN GRIP (JP ALT ART) (FOIL ETCHED),RARE,4.0,2.0,STRIXHAVEN MYSTICAL ARCHIVE,NORMAL,JAPANESE,NEAR MINT
10659,LIGHTNING BOLT,RARE,9.0,2.0,STRIXHAVEN MYSTICAL ARCHIVE,NORMAL,ENGLISH,NEAR MINT
10730,SWORDS TO PLOWSHARES (FOIL ETCHED),RARE,8.0,2.0,STRIXHAVEN MYSTICAL ARCHIVE,NORMAL,ENGLISH,NEAR MINT
10747,TEZZERET'S GAMBIT (JP ALT ART),RARE,4.0,2.0,STRIXHAVEN MYSTICAL ARCHIVE,FOIL,JAPANESE,NEAR MINT
10886,ARCANE SANCTUM,UNCOMMON,2.0,2.0,SHARDS OF ALARA,FOIL,ENGLISH,NEAR MINT
10892,CRUCIBLE OF FIRE,RARE,4.0,2.0,SHARDS OF ALARA,FOIL,ENGLISH,NEAR MINT
10894,CRUEL ULTIMATUM,RARE,2.0,2.0,SHARDS OF ALARA,FOIL,ENGLISH,NEAR MINT
10903,ETHERIUM SCULPTOR,COMMON,2.0,2.0,SHARDS OF ALARA,FOIL,ENGLISH,NEAR MINT
10920,KRESH THE BLOODBRAIDED,MYTHIC,2.0,2.0,SHARDS OF ALARA,NORMAL,ENGLISH,NEAR MINT
10922,LICH'S MIRROR,MYTHIC,8.0,2.0,SHARDS OF ALARA,NORMAL,ENGLISH,NEAR MINT
10943,SARKHAN VOL,MYTHIC,4.0,2.0,SHARDS OF ALARA,NORMAL,ENGLISH,NEAR MINT
10956,SPHINX SOVEREIGN,MYTHIC,2.0,2.0,SHARDS OF ALARA,FOIL,ENGLISH,NEAR MINT
10964,VICIOUS SHADOWS,RARE,1.0,2.0,SHARDS OF ALARA,NORMAL,ENGLISH,NEAR MINT
10966,WILD NACATL,COMMON,2.0,2.0,SHARDS OF ALARA,FOIL,ENGLISH,NEAR MINT
11008,DREAMROOT CASCADE,RARE,12.0,2.0,INNISTRAD CRIMSON VOW,NORMAL,ENGLISH,NEAR MINT
11089,SUNDOWN PASS,RARE,4.0,2.0,INNISTRAD CRIMSON VOW,FOIL,ENGLISH,NEAR MINT
11106,VOICE OF THE BLESSED (EXTENDED ART),RARE,4.0,2.0,INNISTRAD CRIMSON VOW,NORMAL,ENGLISH,NEAR MINT
11142,"GODO, BANDIT WARLORD",RARE,4.0,2.0,CHAMPIONS OF KAMIGAWA,NORMAL,ENGLISH,NEAR MINT
11147,HEARTBEAT OF SPRING,RARE,3.0,2.0,CHAMPIONS OF KAMIGAWA,NORMAL,ENGLISH,NEAR MINT
11150,HONDEN OF INFINITE RAGE,UNCOMMON,3.0,2.0,CHAMPIONS OF KAMIGAWA,NORMAL,ENGLISH,NEAR MINT
11154,HONDEN OF NIGHT'S REACH,UNCOMMON,2.0,2.0,CHAMPIONS OF KAMIGAWA,NORMAL,ENGLISH,NEAR MINT
11164,"ISAMARU, HOUND OF KONDA",RARE,2.0,2.0,CHAMPIONS OF KAMIGAWA,NORMAL,ENGLISH,NEAR MINT
11231,"TATSUMASA, THE DRAGON'S FANG",RARE,6.0,2.0,CHAMPIONS OF KAMIGAWA,NORMAL,ENGLISH,NEAR MINT
11239,TIME STOP,RARE,4.0,2.0,CHAMPIONS OF KAMIGAWA,NORMAL,ENGLISH,NEAR MINT
11260,DIREGRAF CAPTAIN,UNCOMMON,2.0,2.0,DARK ASCENSION,FOIL,ENGLISH,NEAR MINT
11265,"ELBRUS, THE BINDING BLADE (WITHENGAR UNBOUND)",MYTHIC,4.0,2.0,DARK ASCENSION,NORMAL,ENGLISH,NEAR MINT
11281,IMMERWOLF,UNCOMMON,7.0,2.0,DARK ASCENSION,NORMAL,ENGLISH,NEAR MINT
11282,INCREASING AMBITION,RARE,1.0,2.0,DARK ASCENSION,FOIL,ENGLISH,NEAR MINT
11284,INCREASING CONFUSION,RARE,2.0,2.0,DARK ASCENSION,FOIL,ENGLISH,NEAR MINT
11286,INCREASING VENGEANCE,RARE,2.0,2.0,DARK ASCENSION,FOIL,ENGLISH,NEAR MINT
11292,PREDATOR OOZE,RARE,2.0,2.0,DARK ASCENSION,FOIL,ENGLISH,NEAR MINT
11303,VORAPEDE,MYTHIC,1.0,2.0,DARK ASCENSION,FOIL,ENGLISH,NEAR MINT
11310,"BABYGODZILLA, RUIN REBORN",UNCOMMON,12.0,2.0,IKORIA LAIR OF BEHEMOTHS,FOIL,ENGLISH,NEAR MINT
11312,BASTION OF REMEMBRANCE,UNCOMMON,4.0,2.0,IKORIA LAIR OF BEHEMOTHS,FOIL,ENGLISH,NEAR MINT
11331,"DESTOROYAH, PERFECT LIFEFORM",RARE,9.0,2.0,IKORIA LAIR OF BEHEMOTHS,FOIL,ENGLISH,NEAR MINT
11332,"DESTOROYAH, PERFECT LIFEFORM",RARE,14.0,2.0,IKORIA LAIR OF BEHEMOTHS,NORMAL,ENGLISH,NEAR MINT
11343,EXTENDED ART COLOSSIFICATION,RARE,4.0,2.0,IKORIA LAIR OF BEHEMOTHS,FOIL,ENGLISH,NEAR MINT
11354,EXTENDED ART GYRUDA DOOM OF DEPTHS,RARE,2.0,2.0,IKORIA LAIR OF BEHEMOTHS,FOIL,ENGLISH,NEAR MINT
11358,EXTENDED ART KAHEERA THE ORPHANGUARD,RARE,4.0,2.0,IKORIA LAIR OF BEHEMOTHS,NORMAL,ENGLISH,NEAR MINT
11362,EXTENDED ART KOGLA THE TITAN APE,RARE,4.0,2.0,IKORIA LAIR OF BEHEMOTHS,NORMAL,ENGLISH,NEAR MINT
11370,EXTENDED ART OBOSH THE PREYPIERCER,RARE,6.0,2.0,IKORIA LAIR OF BEHEMOTHS,NORMAL,ENGLISH,NEAR MINT
11371,EXTENDED ART OBOSH THE PREYPIERCER,RARE,2.0,2.0,IKORIA LAIR OF BEHEMOTHS,FOIL,ENGLISH,NEAR MINT
11378,EXTENDED ART SONG OF CREATION,RARE,1.0,2.0,IKORIA LAIR OF BEHEMOTHS,FOIL,ENGLISH,NEAR MINT
11391,EXTENDED ART ZIRDA THE DAWNWAKER,RARE,2.0,2.0,IKORIA LAIR OF BEHEMOTHS,NORMAL,ENGLISH,NEAR MINT
11437,"NETHROI, APEX OF DEATH",MYTHIC,3.0,2.0,IKORIA LAIR OF BEHEMOTHS,FOIL,ENGLISH,NEAR MINT
11447,RUINOUS ULTIMATUM,RARE,3.0,2.0,IKORIA LAIR OF BEHEMOTHS,FOIL,ENGLISH,NEAR MINT
11457,SHOWCASE ILLUNA APEX OF WISHES,MYTHIC,1.0,2.0,IKORIA LAIR OF BEHEMOTHS,FOIL,ENGLISH,NEAR MINT
11472,"SPACEGODZILLA, DEATH CORONA",UNCOMMON,16.0,2.0,IKORIA LAIR OF BEHEMOTHS,NORMAL,ENGLISH,NEAR MINT
11485,"YORION, SKY NOMAD",RARE,3.0,2.0,IKORIA LAIR OF BEHEMOTHS,FOIL,ENGLISH,NEAR MINT
11494,BARKCHANNEL PATHWAY / TIDECHANNEL PATHWAY,RARE,12.0,2.0,KALDHEIM,NORMAL,ENGLISH,NEAR MINT
11496,BARKCHANNEL PATHWAY / TIDECHANNEL PATHWAY (BORDERLESS),RARE,3.0,2.0,KALDHEIM,NORMAL,ENGLISH,NEAR MINT
11499,"BIRGI, GOD OF STORYTELLING / HARNFEL, HORN OF BOUNTY",RARE,2.0,2.0,KALDHEIM,FOIL,ENGLISH,NEAR MINT
11500,"BIRGI, GOD OF STORYTELLING / HARNFEL, HORN OF BOUNTY",RARE,5.0,2.0,KALDHEIM,NORMAL,ENGLISH,NEAR MINT
11502,"BIRGI, GOD OF STORYTELLING / HARNFEL, HORN OF BOUNTY (SHOWCASE)",RARE,10.0,2.0,KALDHEIM,NORMAL,ENGLISH,NEAR MINT
11515,DARKBORE PATHWAY / SLITHERBORE PATHWAY,RARE,1.0,2.0,KALDHEIM,NORMAL,ENGLISH,NEAR MINT
11535,"HALVAR, GOD OF BATTLE / SWORD OF THE REALMS",MYTHIC,6.0,2.0,KALDHEIM,NORMAL,ENGLISH,NEAR MINT
11550,KAYA THE INEXORABLE (BORDERLESS),MYTHIC,4.0,2.0,KALDHEIM,NORMAL,ENGLISH,NEAR MINT
11560,MASKWOOD NEXUS (EXTENDED ART),RARE,2.0,2.0,KALDHEIM,FOIL,ENGLISH,NEAR MINT
11574,REALMWALKER (EXTENDED ART),RARE,6.0,2.0,KALDHEIM,NORMAL,ENGLISH,NEAR MINT
11577,RIGHTEOUS VALKYRIE (EXTENDED ART),RARE,2.0,2.0,KALDHEIM,FOIL,ENGLISH,NEAR MINT
11598,TIBALT'S TRICKERY (EXTENDED ART),RARE,2.0,2.0,KALDHEIM,FOIL,ENGLISH,NEAR MINT
11608,TYVAR KELL (BORDERLESS),MYTHIC,2.0,2.0,KALDHEIM,FOIL,ENGLISH,NEAR MINT
11609,TYVAR KELL (BORDERLESS),MYTHIC,12.0,2.0,KALDHEIM,NORMAL,ENGLISH,NEAR MINT
11620,YOUTHFUL VALKYRIE,UNCOMMON,4.0,2.0,KALDHEIM,NORMAL,ENGLISH,NEAR MINT
11652,EATER OF VIRTUE (EXTENDED ART),RARE,1.0,2.0,KAMIGAWA NEON DYNASTY,FOIL,ENGLISH,NEAR MINT
11662,FABLE OF THE MIRROR-BREAKER (EXTENDED ART),RARE,2.0,2.0,KAMIGAWA NEON DYNASTY,NORMAL,ENGLISH,NEAR MINT
11677,"GORO-GORO, DISCIPLE OF RYUSEI (SHOWCASE)",RARE,2.0,2.0,KAMIGAWA NEON DYNASTY,FOIL,ENGLISH,NEAR MINT
11681,"GREASEFANG, OKIBA BOSS (SHOWCASE)",RARE,1.0,2.0,KAMIGAWA NEON DYNASTY,FOIL,ENGLISH,NEAR MINT
11694,"HINATA, DAWN-CROWNED (SHOWCASE)",RARE,5.0,2.0,KAMIGAWA NEON DYNASTY,NORMAL,ENGLISH,NEAR MINT
11707,ISLAND (296) - JP FULL ART,LAND,25.0,2.0,KAMIGAWA NEON DYNASTY,FOIL,ENGLISH,NEAR MINT
11730,"KAIRI, THE SWIRLING SKY (EXTENDED ART)",MYTHIC,4.0,2.0,KAMIGAWA NEON DYNASTY,NORMAL,ENGLISH,NEAR MINT
11744,"KURA, THE BOUNDLESS SKY",MYTHIC,5.0,2.0,KAMIGAWA NEON DYNASTY,NORMAL,ENGLISH,NEAR MINT
11753,"LIGHT-PAWS, EMPEROR'S VOICE (SHOWCASE)",RARE,3.0,2.0,KAMIGAWA NEON DYNASTY,NORMAL,ENGLISH,NEAR MINT
11756,LION SASH (EXTENDED ART),RARE,3.0,2.0,KAMIGAWA NEON DYNASTY,NORMAL,ENGLISH,NEAR MINT
11833,SPIRIT-SISTER'S CALL (EXTENDED ART),MYTHIC,1.0,2.0,KAMIGAWA NEON DYNASTY,FOIL,ENGLISH,NEAR MINT
11837,SWAMP (297) - JP FULL ART,LAND,18.0,2.0,KAMIGAWA NEON DYNASTY,FOIL,ENGLISH,NEAR MINT
11840,SWAMP (298) - JP FULL ART,LAND,19.0,2.0,KAMIGAWA NEON DYNASTY,FOIL,ENGLISH,NEAR MINT
11841,"TAKENUMA, ABANDONED MIRE",RARE,4.0,2.0,KAMIGAWA NEON DYNASTY,FOIL,ENGLISH,NEAR MINT
11842,"TAKENUMA, ABANDONED MIRE",RARE,10.0,2.0,KAMIGAWA NEON DYNASTY,NORMAL,ENGLISH,NEAR MINT
11931,HELL'S CARETAKER,RARE,2.0,2.0,9TH EDITION,NORMAL,ENGLISH,NEAR MINT
11970,TRAUMATIZE,RARE,8.0,2.0,9TH EDITION,NORMAL,ENGLISH,NEAR MINT
12011,BLOOD ARTIST,UNCOMMON,6.0,2.0,JUMPSTART,NORMAL,ENGLISH,NEAR MINT
12034,PATH TO EXILE,UNCOMMON,8.0,2.0,JUMPSTART,NORMAL,ENGLISH,NEAR MINT
12035,PHYREXIAN RECLAMATION,UNCOMMON,8.0,2.0,JUMPSTART,NORMAL,ENGLISH,NEAR MINT
12057,CHANCELLOR OF THE ANNEX,RARE,5.0,2.0,NEW PHYREXIA,NORMAL,ENGLISH,NEAR MINT
12079,"JOR KADEEN, THE PREVAILER",RARE,2.0,2.0,NEW PHYREXIA,FOIL,ENGLISH,NEAR MINT
12082,LASHWRITHE,RARE,2.0,2.0,NEW PHYREXIA,FOIL,ENGLISH,NEAR MINT
12083,LIFE'S FINALE,RARE,2.0,2.0,NEW PHYREXIA,FOIL,ENGLISH,NEAR MINT
12086,"MELIRA, SYLVOK OUTCAST",RARE,8.0,2.0,NEW PHYREXIA,NORMAL,ENGLISH,NEAR MINT
12088,MENTAL MISSTEP,UNCOMMON,8.0,2.0,NEW PHYREXIA,NORMAL,ENGLISH,NEAR MINT
12114,REAPER OF SHEOLDRED,UNCOMMON,2.0,2.0,NEW PHYREXIA,FOIL,ENGLISH,NEAR MINT
12129,TEZZERET'S GAMBIT,UNCOMMON,2.0,2.0,NEW PHYREXIA,FOIL,ENGLISH,NEAR MINT
12138,VAULT SKIRGE,COMMON,3.0,2.0,NEW PHYREXIA,FOIL,ENGLISH,NEAR MINT
12157,ANCESTRAL MASK,,4.0,2.0,ETERNAL MASTERS,FOIL,ENGLISH,NEAR MINT
12165,BALANCE,,6.0,2.0,ETERNAL MASTERS,NORMAL,ENGLISH,NEAR MINT
12176,CHAIN LIGHTNING,,1.0,2.0,ETERNAL MASTERS,FOIL,ENGLISH,NEAR MINT
12231,NEVINYRRAL'S DISK,,2.0,2.0,ETERNAL MASTERS,FOIL,ENGLISH,NEAR MINT
12233,NIGHT'S WHISPER,,2.0,2.0,ETERNAL MASTERS,NORMAL,ENGLISH,NEAR MINT
12236,PRICE OF PROGRESS,,2.0,2.0,ETERNAL MASTERS,FOIL,ENGLISH,NEAR MINT
12255,SWORDS TO PLOWSHARES,,2.0,2.0,ETERNAL MASTERS,FOIL,ENGLISH,NEAR MINT
12266,WALL OF OMENS,,2.0,2.0,ETERNAL MASTERS,FOIL,ENGLISH,NEAR MINT
12287,DEPLOY THE GATEWATCH,,2.0,2.0,ELDRITCH MOON,FOIL,ENGLISH,NEAR MINT
12288,DOCENT OF PERFECTION,,3.0,2.0,ELDRITCH MOON,FOIL,ENGLISH,NEAR MINT
12311,IMPRISONED IN THE MOON,,2.0,2.0,ELDRITCH MOON,FOIL,ENGLISH,NEAR MINT
7306,DREAM EATER,MYTHIC,2.0,1.75,GUILDS OF RAVNICA,FOIL,ENGLISH,NEAR MINT
